name,point,type
中原纪联小区,"[[121.52797110018614, 31.332213809719576]]",1.0
泰宝华庭,"[[121.49305488037851, 31.33224670512144]]",1.0
育兰支路20弄1～7号,"[[121.2789618001471, 31.332284144797512]]",1.0
育兰社区东区,"[[121.28072004039755, 31.332302730186917]]",1.0
泗塘八村,"[[121.45528800034106, 31.332318704844425]]",1.0
樊家住宅二区,"[[121.28860674040884, 31.332381750017774]]",1.0
四季绿城,"[[121.47091956018963, 31.33240425015606]]",1.0
美岸栖庭北区,"[[121.48822854001514, 31.33248304515645]]",1.0
臻品嘉园,"[[121.2575324396704, 31.332509505009696]]",1.0
宝宸怡景园,"[[121.43229947983716, 31.332519765374876]]",1.0
城市名园,"[[121.53371706029421, 31.332540914731453]]",1.0
和泰苑,"[[121.40241156024538, 31.332615750016885]]",1.0
宝宸共和家园,"[[121.43270106040569, 31.332620879749882]]",1.0
丽雅花园,"[[121.45574394043057, 31.332656205119797]]",1.0
9英里,"[[121.42766430026738, 31.332725370179702]]",1.0
中建府邸,"[[121.5122619603213, 31.3327628997881]]",1.0
悦达家园,"[[121.4188813799718, 31.332815189969082]]",1.0
汇秀公寓,"[[121.43799431978209, 31.332977415075675]]",1.0
阳光葡提公馆,"[[121.28398487979851, 31.333098194925796]]",1.0
祥生·御江湾,"[[121.49377722034254, 31.3332583947592]]",1.0
新普盛公寓,"[[121.45209299959228, 31.333263570357545]]",1.0
中信泰富·又一城,"[[121.24778004031673, 31.333336335403622]]",1.0
中原一村,"[[121.53343446003234, 31.333539330375835]]",1.0
天邦家园,"[[121.61297663966023, 31.333615559610493]]",1.0
通河四村,"[[121.43956392003898, 31.33369696534269]]",1.0
城市庭园,"[[121.5307899001339, 31.333774815155685]]",1.0
中信泰富·又一城二期,"[[121.24701000031136, 31.333936005142554]]",1.0
马陆街130弄,"[[121.28077026033927, 31.33395256525877]]",1.0
常发豪庭,"[[121.24368845955487, 31.333964355370767]]",1.0
科茂公寓,"[[121.32171359980279, 31.33396840501787]]",1.0
希望大楼,"[[121.27883256037444, 31.33399423534579]]",1.0
杨浦区358街坊,"[[121.52609819997201, 31.334021865216982]]",1.0
恒泰家园,"[[121.42331927976106, 31.33402812000176]]",1.0
东方豪园,"[[121.27213962044718, 31.33405952972352]]",1.0
爱久家园,"[[121.52788866023357, 31.334072940413947]]",1.0
场北村,"[[121.42289915966856, 31.334088014850046]]",1.0
新江湾城雍景苑,"[[121.52179782001349, 31.33412378988107]]",1.0
博捷名苑,"[[121.58462718040022, 31.33418260464355]]",1.0
民悦苑,"[[121.43901617985287, 31.33428533959681]]",1.0
清水湾,"[[121.28301630006229, 31.3343891096697]]",1.0
居乐小区,"[[121.28013125964992, 31.33443320972495]]",1.0
北上海大城生活中环国际公寓,"[[121.42099961973665, 31.334468039568407]]",1.0
仁恒家园,"[[121.58755938036117, 31.33450390543095]]",1.0
嘉誉湾3期,"[[121.50364086043736, 31.334525775144456]]",1.0
永盛公寓,"[[121.26034080028771, 31.33452780041774]]",1.0
首府,"[[121.51236041989752, 31.334600339733896]]",1.0
泗塘六村,"[[121.45519709956659, 31.334607449774005]]",1.0
加州·水郡,"[[121.50804581985885, 31.334608170131027]]",1.0
泗塘五村,"[[121.45552452024046, 31.334645789671484]]",1.0
中环·国际公寓,"[[121.42303452022706, 31.334671754897634]]",1.0
高东新村,"[[121.61280671995428, 31.334685209654765]]",1.0
樊家住宅一区,"[[121.29484553978986, 31.334731739678062]]",1.0
沁园,"[[121.4499182401347, 31.334882445368656]]",1.0
通河三村,"[[121.44051054012938, 31.334911380156115]]",1.0
荷花小区,"[[121.27816349984576, 31.334954759854348]]",1.0
新梅绿岛苑,"[[121.4263332002171, 31.33505821516453]]",1.0
复旦大学江湾生活园区,"[[121.49539272019803, 31.335322275003058]]",1.0
思达小区,"[[121.3195679999633, 31.335481710412644]]",1.0
嘉宝·紫提湾东区,"[[121.27491702010445, 31.335497190443057]]",1.0
高桥新城期,"[[121.57898003959724, 31.33552684468816]]",1.0
保利·湖畔阳光西区,"[[121.27024152032992, 31.33563047986283]]",1.0
尼德兰－北岸,"[[121.57370297970888, 31.335651360322053]]",1.0
天马社区,"[[121.2795622801751, 31.335673634730504]]",1.0
淞南七村,"[[121.47621731977361, 31.335688034675123]]",1.0
樊家花苑西区,"[[121.2908824802423, 31.335737084598797]]",1.0
枫桥湾名邸,"[[121.48215750016857, 31.335764760335437]]",1.0
樊家花苑东区,"[[121.29116184024676, 31.33583667012627]]",1.0
天鹅泉公寓,"[[121.57092918003768, 31.335858449907533]]",1.0
盛世东苑,"[[121.60927529991523, 31.33587442456504]]",1.0
天马新村,"[[121.27911281970094, 31.33600397999969]]",1.0
城市方园,"[[121.53166722026609, 31.33607431507763]]",1.0
宝宸共和家园北区,"[[121.4329933796408, 31.33616318967953]]",1.0
泗塘三村西块,"[[121.45061087998818, 31.336177679556293]]",1.0
盛世宝邸,"[[121.48505730025431, 31.336262775206997]]",1.0
嘉宝·紫提湾西区,"[[121.27262922036236, 31.336288649601535]]",1.0
住嘉新苑,"[[121.44184829965937, 31.336350030129843]]",1.0
天马社区壹陆零弄,"[[121.28004125999624, 31.33645263018478]]",1.0
保利·湖畔阳光东区,"[[121.2710707797927, 31.336499699801344]]",1.0
富特三村,"[[121.58313624024541, 31.336521344684385]]",1.0
通河一村小区,"[[121.44446297958288, 31.33669972521224]]",1.0
淞南十村,"[[121.47021665997087, 31.336720784636583]]",1.0
通河二村小区,"[[121.44664098019715, 31.336731539628857]]",1.0
和泰苑北区,"[[121.40089145957327, 31.33675458025968]]",1.0
富特三村北区,"[[121.5829560601741, 31.336761149807252]]",1.0
建德国际公寓,"[[121.52018682036558, 31.336782794690293]]",1.0
和欣国际花园,"[[121.43312945965695, 31.336817399703286]]",1.0
盛世宝邸二期,"[[121.48719462003582, 31.336818614687395]]",1.0
风信景苑,"[[121.57634717987855, 31.336884269693364]]",1.0
尼德兰·花园,"[[121.57795925961216, 31.336885935237774]]",1.0
兴浦新村,"[[121.52517443974867, 31.33689403543145]]",1.0
上炼一村,"[[121.56605316022524, 31.33720354520748]]",1.0
碧海新村,"[[121.28152860016488, 31.33723018492511]]",1.0
泗塘三村东块小区,"[[121.45270535966472, 31.337277615169818]]",1.0
新江湾尚景园,"[[121.49646606016061, 31.337314605184957]]",1.0
通河三村（冶金小区）,"[[121.44125843972532, 31.33745037043831]]",1.0
淞南八村,"[[121.47616691996743, 31.337497305156553]]",1.0
淞南八村东区,"[[121.47696971957689, 31.33751953459884]]",1.0
华景苑,"[[121.58439785957361, 31.337672264663347]]",1.0
通河一村小区1～4号,"[[121.44583278015878, 31.33770290996138]]",1.0
外高桥人才公寓1号楼,"[[121.57099019993784, 31.33777878036645]]",1.0
嘉骏香山苑,"[[121.46622587972061, 31.33790117989563]]",1.0
场北公寓,"[[121.41945809991151, 31.33790743468041]]",1.0
水电新村小区,"[[121.52470517980035, 31.33799248536495]]",1.0
泗塘四村小区,"[[121.45422257980829, 31.338009630040496]]",1.0
外高桥人才公寓2号楼,"[[121.57137090004714, 31.338159209779754]]",1.0
领峰华庭,"[[121.25131343976354, 31.338198270034162]]",1.0
包桥住宅小区,"[[121.29248934031095, 31.338253754607102]]",1.0
合生江湾国际公寓,"[[121.50936000006405, 31.338300600292563]]",1.0
上炼二村,"[[121.56876737981077, 31.33832651965318]]",1.0
高东公寓,"[[121.61653307973788, 31.338390015386913]]",1.0
龙缘花园西区,"[[121.43702393960314, 31.338404775060397]]",1.0
泗塘二／三村小区,"[[121.45046508009949, 31.338524249994165]]",1.0
永久城市花园,"[[121.58503794034866, 31.33862181024844]]",1.0
锦通苑,"[[121.47016644002926, 31.338649979712805]]",1.0
华淞苑,"[[121.47041735987327, 31.33865065510375]]",1.0
阳明花园广场,"[[121.58766863989592, 31.338771884614886]]",1.0
淞南六村西区,"[[121.47905663955237, 31.33878497964315]]",1.0
富特五村,"[[121.58137493960177, 31.33885976996251]]",1.0
外高桥人才公寓3号楼,"[[121.57199207977081, 31.338919979573497]]",1.0
上炼三村,"[[121.56961877968297, 31.338967499750353]]",1.0
通田商住楼,"[[121.44077658027503, 31.33904949004198]]",1.0
淞南六村,"[[121.4797991396187, 31.339096965252764]]",1.0
淞南五村194号～332号,"[[121.4795683798769, 31.339246275195485]]",1.0
金纬新苑,"[[121.5787114795512, 31.33926706482319]]",1.0
龙缘花园,"[[121.43905992017926, 31.339331910439356]]",1.0
呼玛教师公寓,"[[121.4369042398389, 31.339411829592343]]",1.0
浦发春晖新苑,"[[121.57841106012232, 31.339446750267406]]",1.0
同清苑南区,"[[121.56671501988227, 31.339454489832924]]",1.0
紫薇和苑,"[[121.57337429998401, 31.33950147041653]]",1.0
淞南六村东区,"[[121.4810033399323, 31.33962018002738]]",1.0
外高桥人才公寓4号楼,"[[121.57257312005353, 31.339630665223112]]",1.0
淞南五村西区,"[[121.48059185962664, 31.339709009663117]]",1.0
同清苑北区,"[[121.56672528024754, 31.339854584721344]]",1.0
鹏程花苑,"[[121.4839632596968, 31.339898459946042]]",1.0
都市花苑,"[[121.47294581999374, 31.340037329659104]]",1.0
橡树湾,"[[121.51746738021552, 31.34015284487792]]",1.0
新梅淞南苑,"[[121.4868029401037, 31.340186369805195]]",1.0
淞南五村东区,"[[121.48453529956453, 31.340239919936373]]",1.0
淞南五村,"[[121.48226748006024, 31.34025355455789]]",1.0
宝景苑,"[[121.47223337976675, 31.340375189663348]]",1.0
三湘雅苑,"[[121.44229416014747, 31.340501369942373]]",1.0
新高桥春晖苑,"[[121.57933284003855, 31.34052787476169]]",1.0
盘古天地西区,"[[121.24059965974651, 31.340793285381928]]",1.0
华润·新江湾九里,"[[121.51321289985552, 31.34097053995854]]",1.0
瑞禾明苑,"[[121.58542746010929, 31.341150675063687]]",1.0
盘古天地·源公馆,"[[121.2397695000625, 31.34131290017028]]",1.0
泗塘一村小区,"[[121.45203864007124, 31.34134363540055]]",1.0
顾村镇白杨村,"[[121.38634979980353, 31.341670424750355]]",1.0
沥苑小区,"[[121.27775346025406, 31.3418626647302]]",1.0
盘古天地,"[[121.24204073968846, 31.341884039816613]]",1.0
富特四村,"[[121.58267652030526, 31.342090095181824]]",1.0
上坤·公园天地,"[[121.34828754013795, 31.342169159978845]]",1.0
潼港三村,"[[121.56903953984296, 31.342287285030274]]",1.0
育绿小区,"[[121.28818680018074, 31.3424589152468]]",1.0
呼玛五村,"[[121.4346536999084, 31.3425950851951]]",1.0
呼玛三村小区,"[[121.43609711988626, 31.342737734758728]]",1.0
呼玛一村南区,"[[121.44894156020497, 31.3427827350353]]",1.0
淞南五村北区,"[[121.47801281983584, 31.342930605163353]]",1.0
淞南五村东北区,"[[121.47890579986276, 31.34305309462468]]",1.0
东沪园,"[[121.3894857600599, 31.34306664021333]]",1.0
澄浏中路225弄,"[[121.29444575966406, 31.343139450225486]]",1.0
逸居苑,"[[121.48946172008246, 31.34346273042072]]",1.0
长江南路955弄,"[[121.47555438003062, 31.343553450431422]]",1.0
新城·尚景苑,"[[121.47785226027358, 31.343659920269168]]",1.0
呼玛一村,"[[121.44521934000056, 31.343685120172225]]",1.0
运银公寓,"[[121.58229617992481, 31.343689304717735]]",1.0
通园公寓,"[[121.57169381961414, 31.343780249558904]]",1.0
颐河苑,"[[121.39601057982438, 31.343821964612005]]",1.0
高南新村,"[[121.58042561974659, 31.343889150264154]]",1.0
潼港二村,"[[121.56876971984676, 31.343977034712495]]",1.0
高南新村东区,"[[121.58060561995342, 31.344059069970193]]",1.0
三湘海尚别墅区,"[[121.47282504014353, 31.344105599993497]]",1.0
长宏新苑,"[[121.48728425996073, 31.344176339766292]]",1.0
呼玛一村东区,"[[121.450836959658, 31.34428317023219]]",1.0
呼玛二村,"[[121.44093048035748, 31.344489720224495]]",1.0
三湘海尚,"[[121.47266447968207, 31.344504975424357]]",1.0
潼港五村,"[[121.56931061978936, 31.344617565148567]]",1.0
清溪苑,"[[121.56941069994393, 31.34465765962333]]",1.0
万临家园,"[[121.48528752040286, 31.344660540151857]]",1.0
新城金郡西区,"[[121.23531287998551, 31.344915690406822]]",1.0
金纬苑,"[[121.58431649970677, 31.345008795419588]]",1.0
富浩花园,"[[121.45006889995977, 31.345074675256107]]",1.0
保利·叶语,"[[121.36527179995366, 31.3450784101406]]",1.0
淞南一村,"[[121.48118352000351, 31.345078814835453]]",1.0
呼玛四村,"[[121.44171455967921, 31.34511575988443]]",1.0
风荷丽景·尚城东区,"[[121.2566306399921, 31.345144334943107]]",1.0
风荷丽景·尚城西区,"[[121.254031440099, 31.345144829570287]]",1.0
春晖苑,"[[121.58412641989844, 31.345188704794985]]",1.0
保利·叶上海南区,"[[121.35234888029662, 31.345240994975974]]",1.0
宏裕苑,"[[121.43478816024549, 31.345291935274616]]",1.0
淞南二村,"[[121.48313003961968, 31.34556414027289]]",1.0
新城金郡SOHO,"[[121.23564281966048, 31.345635419638946]]",1.0
潼港六村,"[[121.56700680042351, 31.34564442005403]]",1.0
新城金郡东区,"[[121.23694440036387, 31.345676864895417]]",1.0
淞南三村,"[[121.48679249987404, 31.3457843698528]]",1.0
保利·悦城,"[[121.47055721973997, 31.345818615137006]]",1.0
淞宏苑,"[[121.48088238021779, 31.345847684822864]]",1.0
大唐花园,"[[121.39504038040934, 31.345851329775115]]",1.0
合景·峰汇,"[[121.25466125960949, 31.34594438982181]]",1.0
新城金郡SOHO,"[[121.23659376009408, 31.346056170156217]]",1.0
潼港一村,"[[121.57193483972121, 31.3460904604065]]",1.0
新城金郡二期,"[[121.23902646040291, 31.346238780195662]]",1.0
鑫鑫花园,"[[121.42284983994817, 31.346272664851632]]",1.0
盛宅村西谭,"[[121.40471358006778, 31.346283870404385]]",1.0
鎏园,"[[121.49376623962033, 31.346283870404385]]",1.0
保利·叶上海东区,"[[121.35509297985718, 31.346365814830563]]",1.0
新城金郡北区,"[[121.23385037999108, 31.346412930312482]]",1.0
保利·叶语宝菊路133弄,"[[121.36223808002346, 31.34654325017094]]",1.0
潼港四村,"[[121.57210512005531, 31.346590544617968]]",1.0
新城金郡,"[[121.23398051998505, 31.346693054740754]]",1.0
品臻国际三铭公寓,"[[121.58407637982111, 31.346818154933985]]",1.0
高桥一村,"[[121.57311671976083, 31.34697169528757]]",1.0
彭封路南区161弄,"[[121.27629401975335, 31.34700153029643]]",1.0
淞南四村南区,"[[121.48691274013098, 31.347064304773873]]",1.0
白银时代尚苑三期,"[[121.23899658042788, 31.347088605354884]]",1.0
富隆苑,"[[121.42075050033544, 31.347139185025384]]",1.0
颐河公寓,"[[121.39485047956603, 31.347161054738976]]",1.0
高桥二村,"[[121.5729363598252, 31.34719143024038]]",1.0
淞南新村小区,"[[121.47740027989903, 31.34738736013864]]",1.0
新城金郡二期北区,"[[121.23640350042126, 31.34752564529237]]",1.0
保利·叶上海三期,"[[121.35154050039387, 31.34754166491595]]",1.0
锦辉豪居,"[[121.44288113955307, 31.347577260082502]]",1.0
高桥镇陆凌村,"[[121.55821920005613, 31.347690164569507]]",1.0
白银时代尚苑,"[[121.24320156030392, 31.347793260150908]]",1.0
龙湖·蔚澜香醍,"[[121.244883479589, 31.347865124975577]]",1.0
花山名苑,"[[121.56463295984332, 31.347900900006607]]",1.0
新逸仙公寓,"[[121.4909064000104, 31.347935235222963]]",1.0
新逸仙公寓东南区,"[[121.49166888031463, 31.348047375286157]]",1.0
风荷丽景·尚城南区,"[[121.260299220133, 31.34810254509639]]",1.0
好日子大家园D区,"[[121.34937492031638, 31.34816527460775]]",1.0
巴黎时光公寓,"[[121.48709327993097, 31.348234394701578]]",1.0
学前二村,"[[121.57914473963812, 31.34827732473879]]",1.0
古北菊翔苑南区,"[[121.35910445980299, 31.348328175105195]]",1.0
一钢公司职工住宅1～4号楼,"[[121.48274844018842, 31.348442069745758]]",1.0
古北菊翔苑北区,"[[121.35902471961512, 31.34847825037101]]",1.0
华浜二村,"[[121.49598366021777, 31.34866932033291]]",1.0
宝厦·晶公馆,"[[121.56532398001772, 31.34900146514554]]",1.0
新逸仙公寓东区,"[[121.49356535985356, 31.349062350147378]]",1.0
共富富都园,"[[121.42410983959749, 31.34908741515212]]",1.0
盛宅村东谭,"[[121.40354358007224, 31.349093040411574]]",1.0
盛宅村,"[[121.40354358007224, 31.349093040411574]]",1.0
上海院子,"[[121.17524237973211, 31.349198520095676]]",1.0
长江路780弄848弄小区,"[[121.4805810596682, 31.349265659882384]]",1.0
六里佳苑西区,"[[121.20503688044778, 31.34928005982691]]",1.0
保利·叶上海二期,"[[121.35328667983651, 31.349328029664875]]",1.0
逸兴家园南区,"[[121.49536140040831, 31.349397284657016]]",1.0
菊园六里村,"[[121.20431598029833, 31.3494292348714]]",1.0
淞南四村,"[[121.48617006020018, 31.34958133541032]]",1.0
陆凌新村,"[[121.55718618029803, 31.349587275432484]]",1.0
高桥东街名庭,"[[121.58169642025373, 31.34959803042485]]",1.0
逸兴家园,"[[121.4952912002287, 31.34961701960983]]",1.0
好日子大家园C区,"[[121.35291750004265, 31.349678580002525]]",1.0
龙湖·蔚澜香醍北区,"[[121.24252079959523, 31.34971219486195]]",1.0
潼港四村东兴苑,"[[121.571083439849, 31.349728485181537]]",1.0
潼港兴高苑,"[[121.56917022032948, 31.349936025327317]]",1.0
富弘苑,"[[121.41933228026065, 31.35001149013825]]",1.0
潼港七村怡心苑,"[[121.57093313975273, 31.35002823011876]]",1.0
文宝苑,"[[121.36310604001179, 31.35013056037716]]",1.0
菊泉新城古北陆翔苑,"[[121.3657306196724, 31.35021592492504]]",1.0
李家科盛公寓,"[[121.32179225990487, 31.350232844770026]]",1.0
旭辉华庭,"[[121.24084895991165, 31.350260204844588]]",1.0
石油新村,"[[121.55720597977219, 31.35042693015877]]",1.0
阳光迪金阁,"[[121.39392060035551, 31.350550139977024]]",1.0
富康园,"[[121.42276523982402, 31.350637260001555]]",1.0
采菊苑,"[[121.36354506025638, 31.350689595148793]]",1.0
共富四村富成园,"[[121.42015704041512, 31.350784770400914]]",1.0
江南清水苑东区,"[[121.7736648003903, 31.350809744574136]]",1.0
学前一村,"[[121.58154665975061, 31.35083795990394]]",1.0
潼港八村,"[[121.56837894013611, 31.350844845113585]]",1.0
泰和新城,"[[121.40029260012344, 31.350851820255386]]",1.0
菊泉新城－爱建顾园西区,"[[121.36837499970656, 31.350871080136272]]",1.0
花山锦地苑,"[[121.57482942014164, 31.35089285991763]]",1.0
共富三村,"[[121.42279080035522, 31.350933945445234]]",1.0
江南清水苑,"[[121.77337445966364, 31.350999464653604]]",1.0
好日子大家园B区,"[[121.35693887972559, 31.351201019811235]]",1.0
共富花园,"[[121.42478897972777, 31.35120178513433]]",1.0
保利天鹅语苑,"[[121.23512225968454, 31.351223609881757]]",1.0
共富四村,"[[121.42266318026154, 31.35122833491981]]",1.0
潼港西八村,"[[121.5649333801714, 31.35124043979451]]",1.0
惠民家园,"[[121.2363336599705, 31.351374990063746]]",1.0
学前公寓,"[[121.58115660039692, 31.35153784469584]]",1.0
逸兴公寓,"[[121.4961840003914, 31.35155886005338]]",1.0
泰和西路3499弄南区,"[[121.39753175968308, 31.35159094516608]]",1.0
六里新家园,"[[121.20822071971051, 31.351663304617844]]",1.0
海高一村,"[[121.57805357960913, 31.35169570539253]]",1.0
泰和西路3493弄南区,"[[121.39962246040832, 31.35173148042356]]",1.0
海高新村,"[[121.5784641596932, 31.35173602469785]]",1.0
共富二村,"[[121.42683161978344, 31.351865400268103]]",1.0
泰和西路3499弄北区,"[[121.3974217797913, 31.351870844763717]]",1.0
海高新村,"[[121.58054639959681, 31.352017544873817]]",1.0
海高一村,"[[121.58054639959681, 31.352017544873817]]",1.0
泰和新城东区,"[[121.4026534796744, 31.352062230387688]]",1.0
海高二村,"[[121.57779329962116, 31.352135310196466]]",1.0
共富一村,"[[121.42671335983378, 31.35220929022657]]",1.0
华浜新村长江路406弄／410弄小区,"[[121.48834733955815, 31.35222656980043]]",1.0
潼港七村,"[[121.57296641966454, 31.35223021475268]]",1.0
新城·香溢澜庭,"[[121.24044864019267, 31.352299469744736]]",1.0
和龙新苑,"[[121.56241859963869, 31.352386454871038]]",1.0
高桥锦悦苑,"[[121.57996554007765, 31.352386905431423]]",1.0
保利天鹅语苑二期,"[[121.23329022016756, 31.35239140473955]]",1.0
旭辉依云湾,"[[121.38270011981481, 31.352517854815204]]",1.0
泰和西路3493弄北区,"[[121.399292519834, 31.352671215304404]]",1.0
名扬佳园,"[[121.56224814033939, 31.35267598530853]]",1.0
华浜新村,"[[121.49048448037456, 31.352692409627053]]",1.0
好日子大家园A区,"[[121.36111001991148, 31.352743215027473]]",1.0
共富一村东区,"[[121.42868490038788, 31.352842170130074]]",1.0
东方帕堤欧,"[[121.38179094029977, 31.353008444883862]]",1.0
紫竹雅苑东区,"[[121.55871924020089, 31.353138764742233]]",1.0
紫竹雅苑,"[[121.55867909986068, 31.353148710344797]]",1.0
菊泉新城－爱建顾园北区,"[[121.36741686020007, 31.35327196512913]]",1.0
金色威尔斯大厦,"[[121.38300953965862, 31.35328708543068]]",1.0
上海庄园,"[[121.17070278010932, 31.35333888008529]]",1.0
和祥佳园,"[[121.56658595997418, 31.353391934690087]]",1.0
泊仕郡,"[[121.3875442802444, 31.353582554990965]]",1.0
彭赵村丰登路中区,"[[121.27175802011664, 31.353632370237733]]",1.0
富华苑,"[[121.42224143959088, 31.35379000520468]]",1.0
菊泉新城－爱建顾园东区,"[[121.37577750023146, 31.353893730311498]]",1.0
天极盛宅花园,"[[121.4097760797024, 31.35389382024365]]",1.0
保利·星海屿筑南区,"[[121.24935197971013, 31.35392266509895]]",1.0
泰和新城（北小区）,"[[121.4021435397926, 31.35435164980884]]",1.0
盛宅一村,"[[121.40873568010765, 31.35440344536282]]",1.0
共富新村共富路99弄,"[[121.4282077201102, 31.354464645127365]]",1.0
港城新苑东区,"[[121.57663121995498, 31.354483274583473]]",1.0
韶光花园,"[[121.38574589965356, 31.35457372479764]]",1.0
港城新苑西区,"[[121.5761707796578, 31.354632855222107]]",1.0
好日子大家园B区北区,"[[121.35553164037299, 31.354852320378285]]",1.0
新城·香溢澜庭,"[[121.24435266014727, 31.35491270985375]]",1.0
海尚菊苑小区南区,"[[121.36204800021503, 31.355040824574452]]",1.0
保利·星海屿筑,"[[121.25007161990939, 31.355072145263335]]",1.0
世纪飞凡怡园,"[[121.38812387981326, 31.355461709989946]]",1.0
海尚菊苑小区,"[[121.36164875968257, 31.355611334695375]]",1.0
菊泉小区,"[[121.36787567991873, 31.35586032009771]]",1.0
自然居家园,"[[121.40659529993323, 31.356142559731424]]",1.0
兰郡名苑,"[[121.1687985601055, 31.35626450959949]]",1.0
保利家园小区南区,"[[121.25444058036848, 31.356301229818]]",1.0
保利·星海屿筑北区,"[[121.2492513599624, 31.356491670254492]]",1.0
成亿宝盛家苑南区,"[[121.40954622018191, 31.356833220176966]]",1.0
成亿宝盛家苑,"[[121.40932770021321, 31.35719429977714]]",1.0
新天地荻泾花园·公园七号,"[[121.38251958001464, 31.357286234771962]]",1.0
绿地公元1860,"[[121.41542826030604, 31.357304730229124]]",1.0
锦城世纪飞凡,"[[121.3870154402105, 31.357632599664818]]",1.0
菊泉公寓,"[[121.36970267963504, 31.35770725508577]]",1.0
丽景花园,"[[121.41109997978023, 31.357805985358]]",1.0
宝翔苑,"[[121.36607946039885, 31.357862819813363]]",1.0
绿洲花园A区,"[[121.38430823983347, 31.357894770027656]]",1.0
彭赵村,"[[121.26863088041088, 31.35815347530273]]",1.0
环绿国际,"[[121.38090156025886, 31.358247524603698]]",1.0
丰水宝邸西苑,"[[121.38778493972323, 31.358362004702784]]",1.0
檀乡·湾,"[[121.41293273965422, 31.358508120253553]]",1.0
广由新村651弄,"[[121.16318777979225, 31.35858403472551]]",1.0
广由新村650弄,"[[121.1634783003833, 31.358704499812838]]",1.0
保利家园小区北区,"[[121.25406023998815, 31.35874031980994]]",1.0
兰郡九里·澜溪谷,"[[121.16588274039627, 31.358798639945327]]",1.0
远香舫新苑,"[[121.250650679885, 31.358810609921804]]",1.0
新顾村大家园B区,"[[121.40318754027281, 31.35909019475673]]",1.0
丰水宝邸东苑,"[[121.3908523203784, 31.35912956977384]]",1.0
新侨学院嘉定校区学生公寓,"[[121.17344760002672, 31.359252105100616]]",1.0
菊泉新村,"[[121.36757615981196, 31.359429675339307]]",1.0
新顾村大家园A区,"[[121.40298053972012, 31.35948255007972]]",1.0
新顾村大家园,"[[121.40298053972012, 31.35948255007972]]",1.0
澄城公寓,"[[121.28166539963857, 31.359730860091204]]",1.0
杏花小区,"[[121.16917889958665, 31.360194000153058]]",1.0
保利·城市交响,"[[121.25791925966618, 31.3602193799205]]",1.0
大黄馨园,"[[121.41747234017647, 31.360635495331877]]",1.0
馨佳园十街坊,"[[121.36116924026827, 31.360730354922012]]",1.0
新顾村大家园D区,"[[121.40867375998609, 31.360874849894444]]",1.0
九洲公寓,"[[121.28165514017267, 31.360930290400674]]",1.0
圣卡洛·铂庭,"[[121.37621670034045, 31.36111132482786]]",1.0
青秀城,"[[121.3920118801442, 31.36139865012759]]",1.0
新顾村大家园C区,"[[121.4087776199913, 31.3614378452804]]",1.0
馨佳园十一街坊,"[[121.3643224800984, 31.361664419577416]]",1.0
大黄村,"[[121.42293389957987, 31.361736465165755]]",1.0
康桥水都第4街区,"[[121.435776179727, 31.361949000146303]]",1.0
远香舫庭苑,"[[121.26116826020714, 31.36208836538583]]",1.0
康桥水都西南区,"[[121.43523635987017, 31.362168914963505]]",1.0
广由新村900弄,"[[121.16296709965196, 31.362222555027003]]",1.0
馨佳园十二街坊,"[[121.36824467984817, 31.362497729586586]]",1.0
康桥水都西北区,"[[121.43412395965308, 31.362512490159354]]",1.0
富兴华庭,"[[121.17150323968279, 31.362607484647718]]",1.0
馨佳园十三街坊,"[[121.3688941198678, 31.362707205073498]]",1.0
远香舫嘉苑,"[[121.25740878019113, 31.36293837040953]]",1.0
康桥水都,"[[121.4319963597443, 31.362950204588323]]",1.0
华馨苑,"[[121.42684583986366, 31.36308525038411]]",1.0
银花别墅秋明坊,"[[121.16965967985035, 31.363264034707456]]",1.0
冈身苑小区,"[[121.16965967985035, 31.363264034707456]]",1.0
上坤乐城,"[[121.4030766601599, 31.36328306975797]]",1.0
馨佳园八街坊,"[[121.35737646015562, 31.36345591495852]]",1.0
紫竹小区,"[[121.17006036019757, 31.363524675323568]]",1.0
外钱公路十二弄,"[[121.16546172008236, 31.363586504613522]]",1.0
冈峰新苑,"[[121.17275531990221, 31.3637591249837]]",1.0
康桥水都第三街区,"[[121.43499893974938, 31.363825950007616]]",1.0
外冈新村,"[[121.16518110012771, 31.363845930245525]]",1.0
仓新小区,"[[121.26564341980807, 31.363904024651077]]",1.0
银花别墅夏萃坊,"[[121.16873789993414, 31.36396216492207]]",1.0
康桥水都第一街区A,"[[121.43128518036687, 31.364047349605556]]",1.0
和家欣苑A区,"[[121.41435006040707, 31.364147429760123]]",1.0
银花别墅春晖坊,"[[121.16900826042297, 31.364162595027743]]",1.0
康桥水都第二街区B,"[[121.43188763980281, 31.364236440159615]]",1.0
馨佳园九街坊,"[[121.36061951977514, 31.364339714706134]]",1.0
盐铁新苑,"[[121.17331602021815, 31.364609624634497]]",1.0
馨佳园六街坊,"[[121.36683672013865, 31.364628930380917]]",1.0
香逸湾南区,"[[121.44273785956466, 31.36503073488055]]",1.0
香逸湾,"[[121.43955833974567, 31.36547740475843]]",1.0
凌桥二村,"[[121.53736224007534, 31.365540135169162]]",1.0
馨佳园五街坊,"[[121.36711679960067, 31.36555871965929]]",1.0
天馨花园,"[[121.42737684006926, 31.365668925280715]]",1.0
凌桥一村,"[[121.53985055985552, 31.365677115406626]]",1.0
