name,point,type
兴泰里,"[[121.48197281988976, 31.22729036975484]]",1.0
健康苑,"[[121.49197434044356, 31.227389594654163]]",1.0
民俗弄,"[[121.4839126800263, 31.227466275348398]]",1.0
佳日公寓,"[[121.48283772038454, 31.22747315965868]]",1.0
敬老弄,"[[121.4916121798583, 31.22748868465508]]",1.0
开明里,"[[121.48177265958063, 31.227500115038296]]",1.0
朱家滩小区,"[[121.51318590040901, 31.227508440062522]]",1.0
兰园小区,"[[121.50867222014685, 31.22756635460368]]",1.0
邻德里,"[[121.48885691971115, 31.227610860253073]]",1.0
潍坊十村一小区,"[[121.52165454002508, 31.22761932017552]]",1.0
福兴坊,"[[121.4850889797726, 31.22761990473486]]",1.0
方中小区,"[[121.48903800000377, 31.227661439923565]]",1.0
宁祥里,"[[121.49056529974885, 31.22766589516499]]",1.0
锦绣小区,"[[121.56433146032872, 31.22782969498447]]",1.0
新开大楼,"[[121.5131594396565, 31.22794899005394]]",1.0
久安坊,"[[121.48529148011781, 31.22796104996248]]",1.0
江临天下,"[[121.50631853966885, 31.228001145336613]]",1.0
联洋年华园,"[[121.54828751995319, 31.228230824992615]]",1.0
东欣小区,"[[121.51911221955334, 31.22825602489567]]",1.0
竹南小区,"[[121.52368943961595, 31.22828158542687]]",1.0
浦东虹桥花园,"[[121.56174755970218, 31.22829656993082]]",1.0
联洋商务别墅,"[[121.55148180034485, 31.228404525448504]]",1.0
安仁小区,"[[121.48948404035626, 31.228534124949945]]",1.0
繁荣昌盛小区,"[[121.51603403983918, 31.228538129631062]]",1.0
联洋花园,"[[121.54812840020558, 31.228590509744286]]",1.0
东南新村,"[[121.51157706003335, 31.22870584509871]]",1.0
新明大楼,"[[121.51429992030509, 31.228763489843246]]",1.0
新荣大楼,"[[121.51615662013194, 31.228798815213253]]",1.0
新光大楼,"[[121.51380869981173, 31.228812090105905]]",1.0
天后宫大楼,"[[121.51193004033922, 31.228836975246253]]",1.0
财富海景花园,"[[121.5041684396218, 31.228897274789475]]",1.0
宝带小区,"[[121.49210232026603, 31.228992450041602]]",1.0
泉东（二）小区,"[[121.51879470041516, 31.229115524961543]]",1.0
仁恒河滨城,"[[121.56167754028624, 31.22914626019182]]",1.0
晶座苑,"[[121.55186249955477, 31.229164754749704]]",1.0
福佑里小区,"[[121.49043228012572, 31.22934813011215]]",1.0
新繁大楼,"[[121.51589057998639, 31.229388944943842]]",1.0
中邦风雅颂联洋花园·丁香苑,"[[121.55166216028054, 31.229554410307834]]",1.0
竹园新村（南片）,"[[121.52776895956998, 31.229556074952967]]",1.0
徽寗里,"[[121.48980066017239, 31.229656784632937]]",1.0
新盛大楼,"[[121.5164046603469, 31.22967073491653]]",1.0
香榭丽花园,"[[121.53227598035234, 31.22969138964593]]",1.0
竹园新村,"[[121.52704122007633, 31.229715149734403]]",1.0
菊园,"[[121.50838133982701, 31.229899830013203]]",1.0
汇豪天下,"[[121.50461772023166, 31.23020074496847]]",1.0
源竹小区,"[[121.52881673990065, 31.2302171252202]]",1.0
泉东一小区,"[[121.51569690019187, 31.230239625358486]]",1.0
源竹小区（南片）,"[[121.53003317998727, 31.230278549815303]]",1.0
新天家园,"[[121.53808979970458, 31.230418094919216]]",1.0
新康里,"[[121.48095311999057, 31.230622574672083]]",1.0
桃林一小区,"[[121.53864851971343, 31.23064871976262]]",1.0
泉东小区,"[[121.51701161999033, 31.23067297537756]]",1.0
明德里总衖,"[[121.48116497958019, 31.230813509735754]]",1.0
仁恒滨江园,"[[121.50230400022949, 31.230815085347928]]",1.0
金鼎公寓,"[[121.51042991990494, 31.230906839578985]]",1.0
吉云公寓,"[[121.56490295970391, 31.230939555116464]]",1.0
明德里东一,"[[121.48138710043443, 31.23102447000332]]",1.0
东新里,"[[121.48167852034751, 31.23105538509798]]",1.0
金陵小区,"[[121.48101557970531, 31.231083509596353]]",1.0
虹桥公寓（第九城市二期）,"[[121.55876334025605, 31.231202265072476]]",1.0
绿地泾南公寓,"[[121.54740390006997, 31.231468889777453]]",1.0
裕庆坊,"[[121.48146972025145, 31.23154552460634]]",1.0
竹园商务公寓,"[[121.52520881993121, 31.23159246022395]]",1.0
盛世年华花园,"[[121.53375396037701, 31.231632599664792]]",1.0
同德里南衖,"[[121.4833996797515, 31.231691370360565]]",1.0
仁恒河滨城三期,"[[121.55833277993399, 31.23169164015711]]",1.0
金门路2号公寓,"[[121.4821438196816, 31.231717740281567]]",1.0
东园四村,"[[121.50934668020523, 31.231755584652582]]",1.0
中星恬园,"[[121.54460237969614, 31.23180544486543]]",1.0
福竹大楼,"[[121.52616623998004, 31.231833570263085]]",1.0
当代·清水园,"[[121.55367563981892, 31.23189611991006]]",1.0
吉安里,"[[121.4847873003937, 31.231945800258515]]",1.0
梅竹大楼,"[[121.52674476036248, 31.23195421521489]]",1.0
东园三村小区,"[[121.51019340000553, 31.23198818980319]]",1.0
汇成里南弄,"[[121.48101972018404, 31.232004929783706]]",1.0
欣竹大楼,"[[121.52737314005842, 31.232134889913297]]",1.0
申舟明阳苑,"[[121.54508136041648, 31.232155950237]]",1.0
汇成里总弄,"[[121.48097021969997, 31.232165039684865]]",1.0
永胜小区,"[[121.48645662017691, 31.23223110028514]]",1.0
东泰大楼南楼,"[[121.51035593987476, 31.23226907955447]]",1.0
绣竹大楼,"[[121.52573801969388, 31.23228293990583]]",1.0
吉如里,"[[121.48435709980043, 31.232325149586025]]",1.0
东安大楼南楼,"[[121.50771857994857, 31.23233248535597]]",1.0
新盛昌,"[[121.48457868016203, 31.232445975301587]]",1.0
梦竹大楼,"[[121.5279118798295, 31.23246546001303]]",1.0
东安大楼北楼,"[[121.50727668007481, 31.232541735113045]]",1.0
梅园高层小区,"[[121.52152080004501, 31.23260783978003]]",1.0
永安坊,"[[121.48818660013157, 31.232626739932144]]",1.0
东泰大楼北楼,"[[121.51029761973936, 31.23271975501276]]",1.0
晋安里,"[[121.4849118600944, 31.232817495131336]]",1.0
梅园四街坊福沈小区,"[[121.52214917974092, 31.232818530250967]]",1.0
申立苑,"[[121.54409513957913, 31.232884589951965]]",1.0
轩竹大楼,"[[121.52762334044486, 31.23294498032662]]",1.0
福竹小区,"[[121.52480165996874, 31.233011624586865]]",1.0
中星景园,"[[121.54375638025284, 31.233094110404956]]",1.0
锦竹大楼,"[[121.52708549999588, 31.23339421507105]]",1.0
金陵大楼,"[[121.48632197997551, 31.23355275025923]]",1.0
张杨小区,"[[121.52653722021662, 31.233553514683038]]",1.0
桃林小区,"[[121.54207194016792, 31.233651975158544]]",1.0
申立苑（）,"[[121.54472442039574, 31.23376506040931]]",1.0
陆家嘴花园二期,"[[121.5376549199386, 31.23376668008828]]",1.0
东园二村,"[[121.50629604043003, 31.23382140023749]]",1.0
泾南教师公寓,"[[121.54605047974589, 31.23383665543735]]",1.0
天竹大楼,"[[121.527444959917, 31.233854519570457]]",1.0
中粮·海景壹号,"[[121.49975933972176, 31.233912479976972]]",1.0
中新家园,"[[121.54597092032176, 31.234006485211147]]",1.0
明竹公寓,"[[121.52817306003871, 31.234065344939793]]",1.0
陆家嘴花园一期,"[[121.53752568016604, 31.23409643989885]]",1.0
松山小区,"[[121.52378591978452, 31.23414009029299]]",1.0
盛大金磐花园,"[[121.50277218009202, 31.234181670447775]]",1.0
申竹大楼,"[[121.52872170044621, 31.23426590994378]]",1.0
中山小区,"[[121.48460712032241, 31.23427891503998]]",1.0
申舟明林苑,"[[121.54761665988099, 31.234368330134416]]",1.0
新城海上名园,"[[121.54769640006884, 31.234378454702004]]",1.0
东园一村,"[[121.50743652017934, 31.234385429843798]]",1.0
乳山五村,"[[121.51846404038326, 31.234424804860915]]",1.0
春竹大楼,"[[121.52928023969137, 31.234456530244742]]",1.0
海怡花园,"[[121.52629907973879, 31.234473000428714]]",1.0
东昌小区,"[[121.50739763978942, 31.234695884807316]]",1.0
