Point,Type,NAME,KIND,ADMINCODE,ADDRESS
"[[121.63425749999996, 31.18683600000003]]",2,东方德尚幼儿园,A701,310115,高木桥路655号
"[[121.76700030000002, 31.18688082000001]]",2,阳光幼儿园,A701,310115,陈桥村马家宅47
"[[121.13018693999996, 31.18714312500004]]",2,香花桥幼儿园,A701,310118,池泾浜路168
"[[121.50736901999997, 31.187302379999984]]",2,博文园红苹果幼儿园小班部,A701,310115,东明路355弄44
"[[121.53914928000002, 31.187545019999988]]",2,浦东新区天池幼儿园,A701,310115,北艾路227弄25
"[[121.44299814000003, 31.18755019499997]]",2,龙山幼儿园,A701,310104,天钥新村90
"[[121.26918582000003, 31.18855554000002]]",2,蟠龙民办幼儿园,A701,310118,
"[[121.53325121999998, 31.18875948000002]]",2,天池幼儿园锦华部,A701,310115,锦绣路2866弄15
"[[121.56700931999998, 31.18901318999996]]",2,阳光双语幼儿园,A701,310115,
"[[121.17790134, 31.18910129999997]]",2,青浦区百合民办幼儿园,A701,310118,重固镇大街211
"[[121.38054389999996, 31.189944510000014]]",2,上海市闵行区爱绿幼儿园,A701,310112,虹梅路3297弄81
"[[121.52448413999997, 31.190396580000026]]",2,刘诗昆音乐幼儿园,A701,310115,严桥路221号
"[[121.37526846000002, 31.190468175]]",2,虹鹿幼儿园,A701,310112,虹中路780弄45号
"[[121.40345573999997, 31.190788709999964]]",2,虹桥中心幼儿园古北分园,A701,310112,红松东路218
"[[121.53526811999997, 31.191334289999986]]",2,锦绣博文幼儿园,A701,310115,锦绣路2760
"[[121.45216878000005, 31.191385814999986]]",2,东一幼儿园,A701,310104,东安一村39号
"[[121.36927320000001, 31.191551954999966]]",2,程桥幼儿园,A701,310105,程桥二村64
"[[121.41272285999997, 31.191944129999996]]",2,徐汇艺术幼儿园,A701,310104,古井路160号
"[[121.21644527999996, 31.192049159999982]]",2,金凤凰幼儿园,A701,310118,嘉松中路4258号
"[[121.51845630000003, 31.192081244999972]]",2,建业大地幼儿园,A701,310115,杨高南路2030弄29
"[[121.69640808000003, 31.19217498]]",2,川沙幼儿园（南桥路校区）,A701,310115,南桥路477号
"[[121.69208555999997, 31.19220251999997]]",2,园西幼儿园,A701,310115,川沙路5122弄58
"[[121.27043357999997, 31.192472114999983]]",2,上海安乔幼儿园,A701,310118,蟠龙村280号附近
"[[121.63325723999998, 31.192533540000003]]",2,东方江韵幼儿园,A701,310115,中科路2685号
"[[121.5063648, 31.19294654999998]]",2,临沂五村幼儿园,A701,310115,临沂路381弄30
"[[121.52477664, 31.193137529999973]]",2,华林幼儿园由由部,A701,310115,严镇路96号
"[[121.41801450000003, 31.193413289999963]]",2,徐汇区吴中路幼儿园,A701,310104,吴中东路500弄67
"[[121.45533642000004, 31.193421345000008]]",2,宛南实验幼儿园（托小班部）,A701,310104,零陵路250弄33号
"[[121.36551587999999, 31.193443349999963]]",2,哈密路幼儿园,A701,310105,哈密路2016
"[[121.37312898, 31.193617364999973]]",2,上海市总工会幼儿园,A701,310105,虹桥路2264
"[[121.40785224000004, 31.19440441499999]]",2,长宁区虹桥幼儿园,A701,310105,张虹路92
"[[121.68643589999996, 31.194651960000044]]",2,浦东新区西门幼儿园,A701,310115,妙境路421号
"[[121.47313212000003, 31.194660689999967]]",2,思南路幼儿园（南部）,A701,310101,鲁班路778弄33号
"[[121.69534968000004, 31.194725580000007]]",2,园西幼儿园,A701,310115,临园弄36
"[[121.69741608000004, 31.194741915000026]]",2,南门幼儿园,A701,310115,城南路380弄3
"[[121.66917750000002, 31.194883575000024]]",2,中市街幼儿园,A701,310115,新德西路216
"[[121.68299214000004, 31.19535801000002]]",2,川沙幼儿园（华夏一路校区）,A701,310115,华夏一路328
"[[121.47291233999997, 31.19539045500004]]",2,城市花园幼儿园,A701,310101,鲁班路738弄13
"[[121.37878296000002, 31.195861290000007]]",2,宋庆龄幼儿园国际部,A701,310105,虹梅路3908号
"[[121.4543646, 31.196118779999995]]",2,枫林幼儿园,A701,310104,小木桥路440弄29
"[[121.55717592000003, 31.19622916499998]]",2,六一幼儿园芳草部,A701,310115,芳草路561号
"[[121.68541782000001, 31.19632317000003]]",2,园西幼儿园,A701,310115,妙境路340
"[[121.41529884000003, 31.196537279999983]]",2,虹桥路第二幼儿园,A701,310105,虹桥路996弄26后门
"[[121.51551708000001, 31.196681640000026]]",2,临沂八村幼儿园绿舟园,A701,310115,东方路2993弄33
"[[121.53385781999998, 31.196844449999997]]",2,锦绣幼儿园,A701,310115,锦绣路2460
"[[121.73364665999999, 31.197097170000035]]",2,玉清幼儿园,A701,310115,川南奉公路501号
"[[121.18119678000001, 31.197153015000037]]",2,重固幼儿园,A701,310118,赵重公路2828
"[[121.63226706000003, 31.19761143000004]]",2,前进幼儿园,A701,310115,创新西路1016识别
"[[121.55178527999996, 31.197640185000022]]",2,华林幼儿园培花部,A701,310115,芳华路281
"[[121.37937156000004, 31.197779369999992]]",2,格林菲尔幼儿园,A701,310105,虹桥路1980弄
"[[121.43096334, 31.197835440000013]]",2,交通大学幼儿园,A701,310104,恭城路99
"[[121.17603690000001, 31.197843584999976]]",2,寿丰幼儿园,A701,310118,重固镇大街703
"[[121.51678139999999, 31.198024620000034]]",2,孔祥东音乐幼儿园,A701,310115,东三里桥路789
"[[121.42677402000004, 31.19809770000004]]",2,乐山幼儿园,A701,310104,乐山路18
"[[121.51286766, 31.198333049999974]]",2,临沂八村幼儿园,A701,310115,临沂路81弄71
"[[121.44091517999999, 31.198433400000017]]",2,汇星幼儿园南园,A701,310104,宛平南路19弄3号
"[[121.46719301999997, 31.198781295000025]]",2,上海奥林幼儿园总部,A701,310101,瞿溪路1200弄45
"[[121.41524879999997, 31.198816394999998]]",2,育苗幼儿园附设托儿所,A701,310105,虹桥路953弄16
"[[121.70060064, 31.198824584999965]]",2,中市街幼儿园,A701,310115,场署街1
"[[121.45784237999999, 31.19899414499996]]",2,宛南实验幼儿园,A701,310104,大木桥路323
"[[121.69843415999998, 31.19910817499998]]",2,中市街幼儿园小班部,A701,310115,西泥路112号附近
"[[121.40894502000003, 31.199204744999978]]",2,育苗幼儿园附设托儿所南区,A701,310105,中山西路1030弄53
"[[121.44415229999996, 31.199349015000013]]",2,复旦大学医学院幼儿园,A701,310104,东安路50弄10号
"[[121.56714504000003, 31.19949387000001]]",2,华林幼儿园芳波部,A701,310115,芳波路151
"[[121.42340675999995, 31.199501069999982]]",2,淮海西路幼儿园,A701,310104,番禺路800弄24
"[[121.47002927999998, 31.199546204999987]]",2,奥林幼儿园分部,A701,310101,瞿溪路1072弄35
"[[121.40744165999999, 31.199921774999975]]",2,长宁区育苗幼儿园附设托儿所,A701,310105,虹桥路1041弄10
"[[121.69751580000002, 31.199989364999972]]",2,海川剑鑫幼儿园,A701,310115,北城壕路79号
"[[121.64534928000003, 31.200212430000043]]",2,新唐城幼儿园,A701,310115,创新西路515弄69号
"[[121.43637539999997, 31.200234480000002]]",2,市委机关幼儿园,A701,310104,余庆路190
"[[121.50881279999996, 31.20042996000001]]",2,临沂一村幼儿园,A701,310115,临沂一村56
"[[121.68892115999998, 31.20051474000001]]",2,南门幼儿园（小班部）,A701,310115,华夏东路2110弄40号
"[[121.62396725999994, 31.20052067999997]]",2,南门幼儿园张江分部,A701,310115,益江路385
"[[121.50497898, 31.201048305000015]]",2,南码头幼儿园,A701,310115,南码头路193弄10临
"[[121.22204327999997, 31.20112277999996]]",2,凤溪镇中心幼儿园,A701,310118,凤育路
"[[121.68883115999999, 31.20126448499996]]",2,浦东新区西门幼儿园,A701,310115,广厦路33
"[[121.52897604, 31.201971345000004]]",2,大风车幼儿园,A701,310115,东绣路1260
"[[121.43267729999997, 31.202207054999967]]",2,汇星幼儿园北园,A701,310104,康平路200
"[[121.62977909999996, 31.20238161000002]]",2,高科幼儿园,A701,310115,益江路116
"[[121.58984357999998, 31.202424315000002]]",2,浦东新区民办张江英桥幼儿园,A701,310115,晨晖路665
"[[121.60550537999998, 31.202481645000038]]",2,张江经典幼儿园,A701,310115,建中路466
"[[121.45244075999999, 31.202563050000023]]",2,平江路幼儿园,A701,310104,平江路17号
"[[121.35799800000004, 31.202809740000006]]",2,童欣幼儿园,A701,310105,中泾路28号
"[[121.41289386, 31.20297066]]",2,安顺路幼儿园,A701,310105,安顺路193
"[[121.44272939999999, 31.203065114999998]]",2,上海市市立幼儿园,A701,310104,建国西路629
"[[121.52349899999999, 31.203117090000035]]",2,海富龙阳幼儿园,A701,310115,东龙环路201
"[[121.21652394, 31.20317333999998]]",2,小太阳双语幼儿园,A701,310118,凤中路
"[[121.41005777999999, 31.20369525]]",2,东华大学幼儿园,A701,310105,
"[[121.54849649999998, 31.203960435000003]]",2,六一幼儿园,A701,310115,龙阳路1822弄2号
"[[121.22270406000001, 31.20399247499999]]",2,彩虹桥双语幼儿园,A701,310118,凤中路338弄6幢－1附近
"[[121.41575028, 31.204155464999975]]",2,安顺路幼儿园,A701,310105,新华路569弄93
"[[121.35382559999996, 31.20434554499998]]",2,福泉幼儿园,A701,310105,福泉路495弄71号
"[[121.44316049999996, 31.204405484999967]]",2,徐汇机关建国幼儿园,A701,310104,安亭路112
"[[121.4834391, 31.204529009999973]]",2,上海市荷花池幼儿园,A701,310101,瞿溪路468
"[[121.44556584000003, 31.20464979000002]]",2,徐汇区机关建国幼儿园,A701,310104,建国西路570
"[[121.71906809999999, 31.204807920000047]]",2,米奇幼儿园,A701,310115,华洲路
"[[121.42001970000001, 31.20495299999997]]",2,新苗幼儿园托儿所,A701,310105,新华路413弄4
"[[121.38431652, 31.20496218000002]]",2,虹古路幼儿园,A701,310105,虹古路379号
"[[121.42260540000001, 31.20510766499998]]",2,新华幼儿园（分园）,A701,310105,新华路272弄6号
"[[121.43928203999997, 31.205228084999995]]",2,徐汇区嘉宝幼儿园,A701,310104,吴兴路75
"[[121.65099047999996, 31.20564154500001]]",2,金爵幼儿园,A701,310115,唐安路1072号
"[[121.42213434000001, 31.205676644999983]]",2,新华幼儿园南区,A701,310105,新华路294弄11
"[[121.70445534000001, 31.205886210000003]]",2,浦光幼儿园,A701,310115,益华路816
"[[121.46435729999999, 31.205963655000016]]",2,小骑士幼儿园,A701,310101,打浦路38弄5号
"[[121.42278594000001, 31.206097665]]",2,新华幼儿园,A701,310105,法华镇路451号
"[[121.41713340000004, 31.206407220000035]]",2,新华二幼儿园附托儿所,A701,310105,新华路585号
"[[121.48010190000002, 31.206572190000006]]",2,百灵鸟幼儿园,A701,310101,制造局路495
"[[121.62420540000002, 31.206616290000014]]",2,张江经典幼儿园,A701,310115,秋月路89
"[[121.36779917999999, 31.206712319999966]]",2,长宁民办哈比桥治幼儿园,A701,310105,淮阴路489号
"[[121.38655464000001, 31.206759929999997]]",2,长宁区仙霞路第一幼儿园（分园）,A701,310105,水城路278
"[[121.51566666000004, 31.206866894999965]]",2,浦东新区民办爱绿幼儿园,A701,310115,北园路28号
"[[121.43482236, 31.207009320000026]]",2,上海乌南幼儿园,A701,310104,淮海中路1788
"[[121.30609644000003, 31.207159259999997]]",2,华漕爱博幼儿园,A701,310112,润虹路780弄61
"[[121.38155802000003, 31.207212539999965]]",2,长宁区虹古路第三幼儿园,A701,310105,仙霞路700弄43
"[[121.53666905999998, 31.207213754999977]]",2,童瑶幼儿园锦绣分部,A701,310115,锦安东路87
"[[121.47875892000002, 31.20721951500001]]",2,黄浦区海粟幼儿园总部,A701,310101,斜土路118弄5
"[[121.51152378, 31.207244894999977]]",2,冰厂田幼儿园,A701,310115,浦东南路2227
"[[121.48077347999998, 31.207503105000026]]",2,黄浦区学前幼儿园,A701,310101,制造局路365弄4号
"[[121.48309853999999, 31.20751732499996]]",2,西凌第一幼儿园,A701,310101,西藏南路1374弄6
"[[121.47171354, 31.20780644999999]]",2,上海市汇龙幼儿园丽园部,A701,310101,丽园路842弄甲支弄7
"[[121.28800931999999, 31.207896449999975]]",2,诸翟中心幼儿园,A701,310112,平乐路125
"[[121.61682467999997, 31.208165190000006]]",2,贝贝树幼儿园,A701,310115,紫薇路600临
"[[121.48460190000003, 31.208339789999975]]",2,黄浦区学前幼儿园,A701,310101,
"[[121.38895278000001, 31.20835774500004]]",2,仙霞路第一幼儿园,A701,310105,仙霞路435弄7
"[[121.22179272000002, 31.20842943000002]]",2,青浦区凤溪幼儿园,A701,310118,古思浜南路
"[[121.53187493999997, 31.208702940000002]]",2,浦南幼儿园东城校区,A701,310115,东绣路568
"[[121.37039531999994, 31.208758110000037]]",2,长宁区南新幼儿园分园,A701,310105,林泉路268
"[[121.09004046000001, 31.208914304999993]]",2,大盈中心幼儿园,A701,310118,启圣路
"[[121.69090656000003, 31.208946660000006]]",2,百惠幼儿园,A701,310115,川沙路4205弄61号
"[[121.54706190000005, 31.208994494999967]]",2,六一幼儿园海桐部,A701,310115,海桐路151
"[[121.64967143999998, 31.20926098499999]]",2,浦东新区唐镇幼儿园,A701,310115,唐安路851号
"[[121.55323355999998, 31.20926350500002]]",2,浦东新区牡丹幼儿园,A701,310115,樱花路670号
"[[121.43400065999995, 31.20926705999996]]",2,襄一幼儿园,A701,310104,武康路280弄24
"[[121.42004004000002, 31.209271559999976]]",2,海贝幼儿园,A701,310105,定西路720弄5
"[[121.4717436, 31.20927601499999]]",2,吉的堡徐家汇路幼儿园,A701,310101,蒙自西路28弄4
"[[121.39907580000005, 31.20942141000003]]",2,紫一幼儿园,A701,310105,娄山关路462
"[[121.41675287999999, 31.20949548000003]]",2,海贝幼儿园分园,A701,310105,法华镇路751弄45号
"[[121.47082164, 31.209634214999962]]",2,上海市汇龙幼儿园,A701,310101,蒙自西路7
"[[121.44340134, 31.209644114999982]]",2,上海乌南幼儿园,A701,310104,乌鲁木齐南路14号
"[[121.45021631999997, 31.209696539999968]]",2,上海枫叶交响幼儿园,A701,310104,太原路87
"[[121.46341535999996, 31.209770609999968]]",2,上海市汇龙幼儿园小班部,A701,310101,泰康路
"[[121.40555129999998, 31.20986749499999]]",2,天山幼儿园,A701,310105,紫云路321
"[[121.35247865999997, 31.21002567000002]]",2,上海儿童世界基金会长宁幼儿园分部,A701,310105,协和路166号
"[[121.29765246000001, 31.210221644999983]]",2,上海闵行博苑幼儿园,A701,310112,北翟支路
"[[121.46038884000001, 31.21036488000002]]",2,卢湾青少年业余体育学校附属幼儿园,A701,310101,陕西南路271弄51
"[[121.45351374000003, 31.210472295000027]]",2,襄一幼儿园（南园）,A701,310104,襄阳南路317
"[[121.36337676000002, 31.210506989999967]]",2,新剑幼儿园分部,A701,310105,仙霞西路268号
"[[121.54528944000002, 31.210522019999967]]",2,牡丹幼儿园,A701,310115,牡丹路259弄35号
"[[121.38299640000002, 31.21074985499999]]",2,上海市东展幼儿园,A701,310105,安龙路828号
"[[121.39411895999999, 31.21084350000001]]",2,仙霞路第二幼儿园分园,A701,310105,茅台路255弄14号
"[[121.66747956000003, 31.210858980000047]]",2,育苗幼儿园,A701,310115,河东南宅151
"[[121.38113771999998, 31.21095082500001]]",2,威宁路幼儿园,A701,310105,茅台路715弄18
"[[121.38790302000001, 31.211256825000014]]",2,东展幼儿园茅台分园,A701,310105,茅台路455弄14号
"[[121.45206059999998, 31.211309340000007]]",2,澳宝幼儿园,A701,310104,永嘉路356弄31号
"[[121.44206861999996, 31.211630999999976]]",2,上海市卫生局幼儿园暨托儿所,A701,310104,淮海中路1480
"[[121.45778315999996, 31.211849610000034]]",2,上海闻裕顺新理念幼儿园,A701,310101,永嘉路39弄10
"[[121.49267129999996, 31.211997660000026]]",2,瞿溪路幼儿园,A701,310101,普育东路71弄6
"[[121.58296397999999, 31.212172214999992]]",2,德国中心酒店式公寓－国际幼儿园,A701,310115,
"[[121.44166776, 31.212320039999966]]",2,上海市卫生局幼儿园暨托儿所北门,A701,310104,复兴西路21号
"[[121.3882227, 31.212416025000003]]",2,茜茜托儿所幼儿园,A701,310105,茅台路500弄11
"[[121.52550419999999, 31.212481139999973]]",2,天地幼儿园,A701,310115,蓝村路60弄8
"[[121.51966445999997, 31.21250544000003]]",2,天天乐幼儿园（总部）,A701,310115,浦建路211弄13号
"[[121.38453503999997, 31.212767924999987]]",2,东展幼儿园托班部,A701,310105,茅台路600弄1
"[[121.10278446000001, 31.212859274999996]]",2,阳阳幼儿园,A701,310118,惠康路599
"[[121.51718928, 31.212899370000027]]",2,天天乐幼儿园（一分部）,A701,310115,南泉路1300弄22号
"[[121.35612095999998, 31.21299792000001]]",2,春蕾托儿所幼儿园,A701,310105,甘溪路211
"[[121.51206359999999, 31.213084770000002]]",2,塘桥幼儿园,A701,310115,塘桥新路223弄7
"[[121.39060086000003, 31.213124279999985]]",2,长宁区仙霞路第二幼儿园（总园）,A701,310105,芙蓉江路256号
"[[121.55318207999998, 31.213160549999966]]",2,维多利亚幼儿园,A701,310115,银霄路39弄38号
"[[121.45308300000002, 31.213490489999998]]",2,襄一幼儿园（北园）,A701,310104,襄阳南路207
"[[121.3636257, 31.213554884999997]]",2,上海市长宁区新剑幼儿园,A701,310105,剑河路459
"[[121.43670695999997, 31.213710494999994]]",2,五原路幼儿园,A701,310104,五原路400号
"[[121.28869764000001, 31.213722690000026]]",2,诸翟中心幼儿园九韵分园,A701,310112,繁兴路338号
"[[121.46750459999998, 31.213726740000006]]",2,黄浦区重庆南路幼儿园,A701,310101,重庆南路229弄2号
"[[121.30174368000004, 31.214142764999966]]",2,闵行区爱博果果幼儿园,A701,310112,
"[[121.08363245999998, 31.214163015000043]]",2,青浦区佳艺幼儿园,A701,310118,学子路228号附近
"[[121.71337307999997, 31.214190014999968]]",2,阳光幼儿园,A701,310115,勤益村杨家宅19
"[[121.6108557, 31.214374739999975]]",2,张江经典幼儿园,A701,310115,香楠路428弄1～7号
"[[121.35656016, 31.214446559999967]]",2,上海儿童世界基金会长宁幼儿园,A701,310105,淞虹路685弄3号
"[[121.72533174, 31.21485677999998]]",2,浦东新区蔡路幼儿园,A701,310115,东川公路7947弄55临
"[[121.44248981999999, 31.21499061000004]]",2,四季方馨幼儿园,A701,310104,五原路100
"[[121.47166385999996, 31.215023910000042]]",2,复兴中路第二幼儿园,A701,310101,马当路357弄4
"[[121.39446798, 31.21515103499999]]",2,上海市长宁区古北路第一幼儿园,A701,310105,天山路700弄4
"[[121.52238569999997, 31.21516651500003]]",2,兰亭幼儿园,A701,310115,蓝村路471弄32
"[[121.52590830000003, 31.21523608500001]]",2,海富幼儿园,A701,310115,东方路1361－1临
"[[121.36423428, 31.215392865000016]]",2,上海市长宁区剑河幼儿园,A701,310105,剑河路414弄30
"[[121.74740603999999, 31.215405464999993]]",2,世纪阳光幼儿园,A701,310115,川杨河路900
"[[121.3767099, 31.215550905000036]]",2,上海市长宁区南新幼儿园,A701,310105,新渔东路630
"[[121.42294686000001, 31.21560472499996]]",2,武夷路幼儿园,A701,310105,武夷路155号－6
"[[121.41190259999996, 31.215764475000032]]",2,长三幼儿园,A701,310105,武夷路709弄28
"[[121.47344999999996, 31.215827745000027]]",2,卢湾区开心果幼儿园,A701,310101,黄陂南路707弄7
"[[121.49121779999996, 31.215859424999984]]",2,明日星幼儿园,A701,310101,河南南路1001弄2
"[[121.39829532000003, 31.215928410000007]]",2,古北路第一幼儿园（分园）,A701,310105,玉屏南路561弄5
"[[121.40633033999995, 31.216224149999963]]",2,兰兰幼儿园附设托儿所,A701,310105,玉屏南路110弄41
"[[121.44594743999998, 31.21639645500001]]",2,上海维亚幼儿园,A701,310104,华亭路71弄内
"[[121.72848138, 31.216524884999977]]",2,阳光双语幼儿园,A701,310115,塘东路
"[[121.46098050000002, 31.216703805000037]]",2,复兴中路第二幼儿园,A701,310101,复兴中路585－1
"[[121.72160339999996, 31.217338215000037]]",2,东方幼儿园,A701,310115,四队中心路
"[[121.61101680000002, 31.21736449499999]]",2,广兰幼儿园,A701,310115,广兰路248弄16号
"[[121.53585131999999, 31.21750894500004]]",2,建桥好好艺术幼儿园,A701,310115,东绣路73
"[[121.39966421999996, 31.217536800000037]]",2,上海市长宁实验幼儿园,A701,310105,云雾山路135号
"[[121.40705195999999, 31.217544990000004]]",2,兰兰幼儿园托儿所,A701,310105,长宁路1277弄7号
"[[121.48518384000005, 31.21761460499999]]",2,荷花池第二幼儿园,A701,310101,学前街136
"[[121.36615038, 31.217618609999967]]",2,北新泾第二幼儿园,A701,310105,新泾三村45
"[[121.46932890000004, 31.217658704999998]]",2,复兴中路第二幼儿园,A701,310101,复兴中路423号
"[[121.41451853999996, 31.21775856]]",2,愚园路第一幼儿园凯欣分园,A701,310105,安化路522
"[[121.40538029999996, 31.217843385000002]]",2,长宁区虹城幼儿园总园,A701,310105,遵义路800弄28
"[[121.40355149999999, 31.217864399999964]]",2,兰兰幼儿园康乐分园,A701,310105,遵义路797弄9
"[[121.40209241999997, 31.217865255000035]]",2,上海市长宁区虹城幼儿园,A701,310105,长宁路1661弄20号
"[[121.42695581999998, 31.217941215000014]]",2,愚园路第一幼儿园分园,A701,310105,安化路20
"[[121.60823597999996, 31.218023970000022]]",2,广兰幼儿园香楠分部,A701,310115,香楠路200弄36
"[[121.47604271999998, 31.218108840000028]]",2,小天地幼儿园,A701,310101,合肥路11
"[[121.36211838, 31.218255045000046]]",2,北新泾第四幼儿园,A701,310105,新渔路280弄5号
"[[121.44841307999998, 31.218500249999995]]",2,上海私立蒙特梭利幼儿园,A701,310104,东湖路21
"[[121.51055411999997, 31.21863822000004]]",2,新苗幼儿园,A701,310115,浦电路29弄9
"[[121.49164332, 31.21865500500001]]",2,海贝儿幼儿园暨托儿所,A701,310101,黄家路99弄33号
"[[121.46154192000003, 31.21876412999998]]",2,思南路幼儿园,A701,310101,皋兰路11
"[[121.46119110000004, 31.218913439999987]]",2,思南路幼儿园北区,A701,310101,皋兰路20
"[[121.44414366000004, 31.219072244999982]]",2,华山美术幼儿园北部,A701,310106,常熟路113弄9
"[[121.7015001, 31.219255619999966]]",2,恒星幼儿园,A701,310115,益华路88
"[[121.51800864, 31.219771184999992]]",2,浦南幼儿园,A701,310115,浦电路149弄1～31号潍坊一村
"[[121.32695195999997, 31.21986681]]",2,小博士幼儿园,A701,310112,吴北路66号
"[[121.48826886000003, 31.21988710499999]]",2,爱童幼儿园,A701,310101,也是园路
"[[121.44834288000004, 31.219929630000046]]",2,格林新蕾幼儿园,A701,310106,长乐路692
"[[121.36454315999998, 31.220539694999985]]",2,北新泾第三幼儿园,A701,310105,新泾一村135
"[[121.37653997999996, 31.220598824999993]]",2,新实验幼儿园,A701,310105,双流路380
"[[121.48772958, 31.220626679999988]]",2,蓬莱路幼儿园,A701,310101,蓬莱路128
"[[121.48825266000003, 31.220748405000023]]",2,蓬莱路幼儿园东区,A701,310101,蓬莱路82号
"[[121.48127009999996, 31.220878320000025]]",2,上海市黄浦区回民幼儿园,A701,310101,仪凤弄27号
"[[121.42565316000002, 31.220977814999998]]",2,江一幼儿园附属托儿所,A701,310105,愚园路1000号
"[[121.35810653999997, 31.221100844999963]]",2,金钟路幼儿园,A701,310105,金钟路333弄87号
"[[121.48560216000001, 31.221181394999967]]",2,文庙路幼儿园,A701,310101,柳江街17
"[[121.61364515999998, 31.22119120499998]]",2,中芯幼儿园,A701,310115,青桐路19弄1～3号
"[[121.42030139999997, 31.22122797]]",2,愚园路第一幼儿园,A701,310105,愚园路1280弄18
"[[121.42831895999996, 31.221242594999968]]",2,愚五幼儿园,A701,310105,愚园路865弄4
"[[121.72670082000002, 31.22124309000001]]",2,星星双语幼儿园,A701,310115,星升路242临
"[[121.52384153999999, 31.221339030000042]]",2,浦东新区浦电幼儿园,A701,310115,浦电路331弄19号
"[[121.40077284000003, 31.22145409499997]]",2,虹城幼儿园花城分园,A701,310105,万航渡路2530
"[[121.46598017999997, 31.221464849999972]]",2,卢湾区大同幼儿园,A701,310101,南昌路48
"[[121.49040708000003, 31.221515835000016]]",2,黄浦区中华路幼儿园,A701,310101,光启南路161号
"[[121.33309878, 31.221944819999983]]",2,新虹之星幼儿园,A701,310112,吴北路200号
"[[121.48967628000004, 31.222264905]]",2,文庙路幼儿园分园西唐家弄园区,A701,310101,西唐家弄81
"[[121.44819276000004, 31.222538459999985]]",2,南京军区上海实验幼儿园,A701,310106,巨鹿路733
"[[121.36242707999995, 31.22270230500004]]",2,新泾六村托儿所幼儿园,A701,310105,金钟路340弄49号
"[[121.72032450000003, 31.223097135000025]]",2,神苗双语幼儿园,A701,310115,东川公路
"[[121.73854679999997, 31.223175480000023]]",2,宝宝双语幼儿园,A701,310115,春雷村东夏家宅53
"[[121.29751781999997, 31.223222009999965]]",2,华漕民主幼儿园,A701,310112,华翔路3689号
"[[121.41811673999996, 31.223323259999994]]",2,兆丰幼儿园分部,A701,310105,长宁路712弄60号
"[[121.42245636000001, 31.223371140000047]]",2,长华幼儿园,A701,310105,长宁路491弄14号
"[[121.43269871999996, 31.22347981499998]]",2,小棋圣幼儿园南区,A701,310106,愚园路608弄20边门
"[[121.43219778, 31.223578860000003]]",2,小棋圣幼儿园西部,A701,310106,愚园路608弄43
"[[121.32533466000001, 31.22373771]]",2,爱博幼儿园华蕾分园,A701,310112,中华美路118
"[[121.49441658000003, 31.223921310000005]]",2,紫霞幼儿园,A701,310101,中华路195
"[[121.41849762000002, 31.223943719999994]]",2,兆丰幼儿园分部北区,A701,310105,长宁路712弄142号
"[[121.45922999999996, 31.224049290000025]]",2,上海市瑞金一路幼儿园,A701,310101,瑞金一路99弄4号
"[[121.49308763999994, 31.224057660000007]]",2,中华托儿所暨幼儿园,A701,310101,东街160号
"[[121.41772595999996, 31.224072284999973]]",2,兆丰幼儿园总部,A701,310105,长宁路712弄151号
"[[121.5217773, 31.224127410000005]]",2,崂山东路幼儿园,A701,310115,崂山东路644弄32
"[[121.71271319999998, 31.22426605500002]]",2,金色阳光幼儿园,A701,310115,青暮路1235临
"[[121.68612359999997, 31.22426762999997]]",2,阳光双语幼儿园,A701,310115,
"[[121.42211561999997, 31.22432018999997]]",2,长华幼儿园分部,A701,310105,
"[[121.71765654, 31.224518954999983]]",2,智慧幼儿园,A701,310115,大星村尹家宅7
"[[121.45481748, 31.224789765000008]]",2,上海瑞一幼儿园,A701,310101,巨鹿路316
"[[121.48332876000003, 31.224990735000027]]",2,松雪街幼儿园,A701,310101,松雪街78
"[[121.56295895999997, 31.225138830000024]]",2,小风车广洋新景幼儿园,A701,310115,柳杉路99弄27
"[[121.40532899999998, 31.22569926000003]]",2,银锄湖幼儿园海鑫分园,A701,310107,中山北路3751弄11～12号
"[[121.42503215999997, 31.22585500500004]]",2,上海市静安区南西幼儿园,A701,310106,武定西路1488号
"[[121.46845482, 31.226479830000045]]",2,长颈鹿幼儿园,A701,310101,金陵西路40号
"[[121.45743305999996, 31.226588010000025]]",2,延安中路幼儿园,A701,310106,延安中路632弄38
"[[121.51038258, 31.22732029500004]]",2,常青幼儿园,A701,310115,浦城路580弄10号
"[[121.31441586000004, 31.227374114999964]]",2,闵行区希望幼儿园,A701,310112,南华街109号识别附近
"[[121.32251982, 31.22795051999996]]",2,华漕中心幼儿园,A701,310112,华江公路1386
"[[121.33013381999999, 31.227976935000015]]",2,华漕镇金色幼儿园,A701,310112,北翟路2000弄70支弄45
"[[121.40476902, 31.22807836499997]]",2,华东师范大学附属幼儿园,A701,310107,中山北路3671弄150
"[[121.45315967999997, 31.22811796499996]]",2,静安区威海路幼儿园,A701,310106,威海路730号
"[[121.70732021999999, 31.228281810000016]]",2,上海浦东新区民办跃丰幼儿园,A701,310115,跃丰路
"[[121.50878741999999, 31.22848831499996]]",2,菊园幼儿园,A701,310115,浦城路379号
"[[121.45494059999996, 31.22864396999996]]",2,延安中路幼儿园,A701,310106,威海路638
"[[121.53044016000001, 31.228749449999984]]",2,上海市浦东新区民办香榭丽幼儿园,A701,310115,松林路323号
