name,point,type
北平家园,"[[121.35972258003311, 31.22455612496524]]",1.0
华东师大中山北路校区－留学生公寓一号楼,"[[121.39866378040912, 31.22467361959189]]",1.0
协合花苑,"[[121.36087007989038, 31.22470399509338]]",1.0
海鑫公寓,"[[121.40482949998145, 31.224740084887024]]",1.0
愚谷邨,"[[121.43705849965013, 31.224747329825448]]",1.0
花园村雅苑,"[[121.4226468000098, 31.224851009966187]]",1.0
凯旋路10弄小区,"[[121.40975844039976, 31.224907439726607]]",1.0
镇宁路465弄小区,"[[121.4310151796069, 31.225076190313978]]",1.0
嘉·天汇,"[[121.43137608024196, 31.225146840154622]]",1.0
华阳小苑,"[[121.41750546040872, 31.225151475260432]]",1.0
华电小区,"[[121.41779615996488, 31.225252005076015]]",1.0
兆丰大厦北楼,"[[121.42158443987012, 31.22537885984653]]",1.0
华院住宅小区,"[[121.4124343200879, 31.225462110088337]]",1.0
华府樟园,"[[121.40900693991844, 31.22550585041472]]",1.0
申乐大厦,"[[121.43802059977085, 31.2255288451801]]",1.0
石化五爱小区,"[[121.43086488040998, 31.225545765025096]]",1.0
金谷苑,"[[121.42116360031989, 31.225548060094916]]",1.0
天星公寓,"[[121.43003310014754, 31.225614209728064]]",1.0
申田大楼,"[[121.43727899992595, 31.225647464858717]]",1.0
大明小区,"[[121.42158443987012, 31.22572873479332]]",1.0
民心小区,"[[121.4206223397492, 31.225766984758557]]",1.0
兆丰苑,"[[121.41721493981767, 31.225800735415675]]",1.0
丽娃大厦,"[[121.40033237983549, 31.22582206463664]]",1.0
兴星公寓,"[[121.42997297956951, 31.22588402972419]]",1.0
华秀小区,"[[121.4187984004259, 31.225973579717035]]",1.0
长宁大厦,"[[121.4223060603764, 31.22602996541066]]",1.0
铜仁路90弄小区,"[[121.44640914036964, 31.226053995295672]]",1.0
华东师大中山北路校区－第十五宿舍,"[[121.40127179995363, 31.22606142009849]]",1.0
华馨小区,"[[121.41586205998613, 31.226138144859526]]",1.0
虹桥1号,"[[121.32662165976186, 31.226194124958923]]",1.0
万华小区,"[[121.4145090002902, 31.22619565470574]]",1.0
懿德公寓,"[[121.43638709998467, 31.226205645274383]]",1.0
通协小区,"[[121.35489227995478, 31.22624380530747]]",1.0
百乐小区,"[[121.43787029967459, 31.22634829483801]]",1.0
华东师大中山北路校区－第十六宿舍,"[[121.40129160032714, 31.226361254967955]]",1.0
雅筑,"[[121.42602431996649, 31.2264066149734]]",1.0
明月新邨,"[[121.42632492015905, 31.226447160008462]]",1.0
秀水楼,"[[121.41903905990483, 31.2264638550229]]",1.0
华航小区,"[[121.4160525004227, 31.226538374646346]]",1.0
静安风华苑,"[[121.42355886005338, 31.226602050244473]]",1.0
常德公寓,"[[121.44308184035475, 31.2266577146818]]",1.0
嘉园,"[[121.4314563600231, 31.226696460173592]]",1.0
华安公寓,"[[121.42736730006101, 31.226718960311793]]",1.0
静安振阳公寓,"[[121.42679597965082, 31.226727914861428]]",1.0
静安城,"[[121.42646531961884, 31.22675730020927]]",1.0
华东师大中山北路校区－第十七宿舍,"[[121.40107182040826, 31.22680112956852]]",1.0
华东师大中山北路校区－泉州楼,"[[121.40066195978167, 31.226821334636988]]",1.0
铜仁小区,"[[121.44426443985209, 31.22685981033206]]",1.0
鑫阳公寓,"[[121.42556334007614, 31.226865614556537]]",1.0
华阳公寓,"[[121.41623286035832, 31.226888565255123]]",1.0
南长苑,"[[121.42485180007056, 31.226904315082166]]",1.0
团结楼,"[[121.40270064012248, 31.226980094655715]]",1.0
柳迎邨,"[[121.43903291983348, 31.226980184587866]]",1.0
长江小区,"[[121.42111356024273, 31.22710739998653]]",1.0
华园,"[[121.4303338802045, 31.22715424477262]]",1.0
汽车公寓,"[[121.42677600031219, 31.227207704971647]]",1.0
元善里,"[[121.43559546006253, 31.22724383973145]]",1.0
