name,point,type
辽源公寓,"[[121.50334205978834, 31.270870304720816]]",1.0
辽源一村,"[[121.50363186002247, 31.270870575416815]]",1.0
绿寓小区,"[[121.47169644043846, 31.270962690276022]]",1.0
曲阳公寓,"[[121.48926318035157, 31.271044230007256]]",1.0
辽源一村铁路小区,"[[121.5053108996783, 31.271061960141417]]",1.0
久华佳苑,"[[121.41529145993297, 31.271063310023848]]",1.0
嘉海雅苑,"[[121.31535131990759, 31.27108342515998]]",1.0
平利路38弄,"[[121.42477728044719, 31.2711110100651]]",1.0
同心城,"[[121.46873165983833, 31.271153354643694]]",1.0
新世纪公寓,"[[121.44604518024093, 31.271166269807566]]",1.0
丽江佳苑,"[[121.33242485991943, 31.271172795288344]]",1.0
樱苑别墅,"[[121.47577433981397, 31.271204025145714]]",1.0
万里城四街坊,"[[121.39888049993519, 31.271223150128286]]",1.0
嘉苑公寓,"[[121.47214715996346, 31.27122324006053]]",1.0
凯旋花园,"[[121.40196785992889, 31.271230979626047]]",1.0
现代星洲城,"[[121.51599371963451, 31.27123111542373]]",1.0
积善里,"[[121.4807288398641, 31.271285564876948]]",1.0
南李苑小区西区,"[[121.37665266019215, 31.27134194967129]]",1.0
和平商厦,"[[121.5019132196195, 31.27138893025498]]",1.0
宁祥公寓,"[[121.4448983998414, 31.271412149850917]]",1.0
建银曙光小区,"[[121.44585294026109, 31.271424930116474]]",1.0
柳营新村,"[[121.45665311994561, 31.271516550348586]]",1.0
建峰大楼1号楼,"[[121.44545027960683, 31.27156330520244]]",1.0
阳明苑,"[[121.51776257997918, 31.271602500355165]]",1.0
侨园公寓,"[[121.49624699969938, 31.271603985135904]]",1.0
中鹰·黑森林,"[[121.40563518011953, 31.27165852542064]]",1.0
甘泉苑,"[[121.4243728202496, 31.27171824040453]]",1.0
望景苑,"[[121.43346929996822, 31.271726204800608]]",1.0
宁和公寓,"[[121.44435425964139, 31.27172957995623]]",1.0
浦皓园,"[[121.51656342036563, 31.271751449669736]]",1.0
东方公寓,"[[121.4574152396217, 31.271778000354495]]",1.0
延铁小区,"[[121.44730769979063, 31.271798069625277]]",1.0
李子园花苑,"[[121.38167555997919, 31.27182574536191]]",1.0
江枫苑别墅,"[[121.2970284003404, 31.271833664791913]]",1.0
辽源二村,"[[121.50675989994946, 31.271842935003534]]",1.0
大华·愉景华庭,"[[121.39763148010877, 31.27188383976746]]",1.0
水岸丽苑,"[[121.32377333956802, 31.271918085051674]]",1.0
建峰大楼2号楼,"[[121.44516678002303, 31.271971229588623]]",1.0
阳明新城,"[[121.51785257963287, 31.27198248010736]]",1.0
张家浜小区,"[[121.51239623989463, 31.27199778027338]]",1.0
快乐家苑,"[[121.44694499961213, 31.27200637509415]]",1.0
牡丹苑,"[[121.45917221992205, 31.2720124949807]]",1.0
华虹公寓,"[[121.48942877971442, 31.272037919714222]]",1.0
绿园小区,"[[121.43169899980913, 31.272049934656863]]",1.0
绿缘小区,"[[121.48334927994539, 31.272094710102877]]",1.0
四联大厦小区,"[[121.4930293198473, 31.272151004964982]]",1.0
雪城公寓,"[[121.5107272798401, 31.272166260164845]]",1.0
博威天禧嘉苑,"[[121.30758702032486, 31.27217598003748]]",1.0
唐家沙小区,"[[121.46078879986325, 31.272196724699114]]",1.0
宏祥花苑,"[[121.488612299618, 31.27220383473923]]",1.0
众源公寓,"[[121.43005991972964, 31.2722643600122]]",1.0
飘鹰东方花园,"[[121.4900886599637, 31.27226818482893]]",1.0
延长中路451弄小区,"[[121.44760650043975, 31.272307424947726]]",1.0
宏城公寓,"[[121.48824834038867, 31.272391394647187]]",1.0
宝联小区,"[[121.44461183986459, 31.272408270425387]]",1.0
新大陆公寓,"[[121.48105428023085, 31.272449355053794]]",1.0
邮电新村,"[[121.49205966002535, 31.272549974801528]]",1.0
同济大学沪西校区－第8宿舍楼,"[[121.3838931604411, 31.272553439889393]]",1.0
江浦路1275弄小区,"[[121.51444481997245, 31.27255933494539]]",1.0
金轩大邸,"[[121.49569745996983, 31.272573195296744]]",1.0
歌林春天馨园,"[[121.43934612042722, 31.27258214984638]]",1.0
博威天禧嘉苑二期,"[[121.30782641985343, 31.272635430181012]]",1.0
金帝·城市岸泊,"[[121.2991041597293, 31.272669945261853]]",1.0
建设新村,"[[121.48301663960629, 31.272703200392414]]",1.0
南华苑,"[[121.41920249999544, 31.272799544763203]]",1.0
虹仪小区,"[[121.48332012032738, 31.272815430387844]]",1.0
佳宁花园,"[[121.43051009966148, 31.272824295005236]]",1.0
辽源一村187～189,"[[121.50565091985413, 31.27283167484198]]",1.0
同济大学沪西校区－第7宿舍楼,"[[121.38384312036378, 31.27283338535247]]",1.0
南华苑东区,"[[121.41953406024882, 31.272840450426507]]",1.0
和平公寓,"[[121.50407196035277, 31.272990254996323]]",1.0
东泉苑,"[[121.42682063996061, 31.2730124403719]]",1.0
掬水公寓,"[[121.46719446035613, 31.273013159829553]]",1.0
大宁龙盛雅苑,"[[121.44291047993475, 31.27304133019328]]",1.0
海港大楼,"[[121.49235918013213, 31.273059869717244]]",1.0
安得公寓,"[[121.4932892401064, 31.27313092515211]]",1.0
辽源一村176～180,"[[121.50536111962002, 31.273161344720307]]",1.0
同济大学沪西校区－第6宿舍楼,"[[121.38402293980684, 31.27322317490963]]",1.0
德阳花苑,"[[121.4867222996944, 31.273291619612607]]",1.0
花园城期,"[[121.46940342013185, 31.27329886455103]]",1.0
八方花苑,"[[121.443321060019, 31.273301745079557]]",1.0
城科大楼,"[[121.51633373981034, 31.27333072483318]]",1.0
建信大楼,"[[121.50518130017696, 31.27335110976594]]",1.0
欧四小区,"[[121.48449425990228, 31.27344434967702]]",1.0
宁泰馨苑,"[[121.43366370011975, 31.273492320414363]]",1.0
和平花苑,"[[121.50304272044525, 31.273509195293187]]",1.0
信通浦皓园,"[[121.51884203982834, 31.273512840245438]]",1.0
甜爱大楼,"[[121.48067214030706, 31.27358817015797]]",1.0
怡华苑,"[[121.41379008044797, 31.27363141495789]]",1.0
采虹名邸,"[[121.46942159992695, 31.273657829845057]]",1.0
辽源三村小区,"[[121.50834911981609, 31.27375372455483]]",1.0
邮电一村,"[[121.49214731964315, 31.27375876525486]]",1.0
世纪花苑,"[[121.42874753996702, 31.273766459854308]]",1.0
耀浦苑,"[[121.5086390999146, 31.27384394993844]]",1.0
柳林公寓,"[[121.4653915795578, 31.27384534478685]]",1.0
博威天禧嘉苑北区,"[[121.30839540022761, 31.27386406507457]]",1.0
鸿泽苑,"[[121.42060559976869, 31.273871130148606]]",1.0
延新小区,"[[121.45291271994611, 31.273908255061976]]",1.0
八方小区,"[[121.44244356002233, 31.27391730044313]]",1.0
灵芝公寓,"[[121.42512846031025, 31.273924905110334]]",1.0
明光公寓,"[[121.46241725984878, 31.273926299958838]]",1.0
中山北一路140弄小区,"[[121.47332831964631, 31.273928550062585]]",1.0
龙潭小区,"[[121.42108746011819, 31.274062155144428]]",1.0
嘉利明珠城,"[[121.45862880007915, 31.274064675044805]]",1.0
爱甸苑,"[[121.45363505991023, 31.274109765253527]]",1.0
源森地带,"[[121.4963073001419, 31.27413320967993]]",1.0
大华二村二街坊,"[[121.41176867968093, 31.274230230340855]]",1.0
吴杨雅苑,"[[121.2998725800555, 31.274278110246676]]",1.0
伊东苑,"[[121.50844919997064, 31.27438358993077]]",1.0
大华一村南区,"[[121.41699191964139, 31.274392590345855]]",1.0
公园坊,"[[121.4746513204021, 31.27453060480358]]",1.0
双辽新村小区,"[[121.51170702016293, 31.274556345199265]]",1.0
大华二村三街坊,"[[121.4111482203142, 31.27455976532096]]",1.0
颐和华城二期,"[[121.3967025002203, 31.274613675181]]",1.0
凯旋华庭,"[[121.39976987997599, 31.274671499789925]]",1.0
双辽路200弄小区,"[[121.51191690034479, 31.27479646508484]]",1.0
金荣公寓,"[[121.44005766043279, 31.274817525408544]]",1.0
紫金公馆,"[[121.46398991959921, 31.274818244866104]]",1.0
久乐大厦,"[[121.4734942796374, 31.27483628976306]]",1.0
锦灏佳园,"[[121.45561038031488, 31.274843399803082]]",1.0
君欣豪庭,"[[121.50855917986233, 31.274843534701397]]",1.0
裕群公寓,"[[121.48372943956198, 31.274891730269204]]",1.0
远龙公寓,"[[121.42279277976306, 31.274965079874526]]",1.0
延平小区,"[[121.45751856003356, 31.274988615132536]]",1.0
辽源四村小区,"[[121.50635075967988, 31.27504157980509]]",1.0
锦华苑,"[[121.41376973958191, 31.275090764627087]]",1.0
欧阳花苑,"[[121.48689960013655, 31.275182474791436]]",1.0
富甸公寓,"[[121.45627170037866, 31.27518432020024]]",1.0
旭辉江湾墅,"[[121.50537137998529, 31.275200654586527]]",1.0
建二公寓,"[[121.4959777201957, 31.275222570165482]]",1.0
欧五小区,"[[121.48253549961373, 31.275223154724905]]",1.0
三峰大厦,"[[121.50823949965319, 31.275223154724905]]",1.0
大二小区,"[[121.48920449958803, 31.27522630504997]]",1.0
上海桃李大学生村,"[[121.38215471966461, 31.275263879624355]]",1.0
生乐公寓A区,"[[121.38273414026847, 31.27528345516741]]",1.0
四平路幸福村南区,"[[121.49277552037404, 31.27532845544389]]",1.0
怡景大厦,"[[121.47375293994631, 31.275335519618558]]",1.0
水电路191弄小区,"[[121.46920146027928, 31.27535203476861]]",1.0
江升公寓,"[[121.51758330012919, 31.275361170082]]",1.0
大上海紫金城,"[[121.46282136031752, 31.27539303036415]]",1.0
广茂苑,"[[121.42830924007943, 31.275430874735164]]",1.0
